"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","group","Altitude","sex","stage","method","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","osci.small","osci.med","osci.large","Length","Uploaded","Other_species1","Other_species2","Remarks","Bird_seen","animal.seen","Playback_used","temp","regnr","auto","dvc","mic","smp","Other_species","Other_species3","Other_species4","Other_species5","sound.files"
"47","524395","Chrysococcyx","cupreus","","African Emerald Cuckoo","Lynette Rudman","Mozambique","Cheringoma, Sofala",-18.2328,35.2385,"song","https://xeno-canto.org/524395/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/524395","B","06:30","2019-12-14","birds","260","male","adult","field recording","XC524395-african emerald cuckoo 2.mp3","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524395-small.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524395-med.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524395-large.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524395-full.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524395-small.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524395-med.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524395-large.png","0:10","2020-02-04",NA,NA,"Two song phrases from a male bird singing from a dead tree in a clearing surrounded by forest in summer in the Coutadas of Mozambique.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-524395.mp3"
"48","524394","Chrysococcyx","cupreus","","African Emerald Cuckoo","Lynette Rudman","Mozambique","Cheringoma, Sofala",-18.0142,35.2014,"song","https://xeno-canto.org/524394/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/524394","B","06:30","2019-12-14","birds","100","male","adult","field recording","XC524394-african emerald cuckoo broad-billed roller.mp3","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524394-small.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524394-med.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524394-large.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC524394-full.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524394-small.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524394-med.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC524394-large.png","0:48","2020-02-04",NA,NA,"Male bird seen singing from a dead tree surrounded by a clearing in forest in the Coutadas of Mozambique in the early morning in mid summer.  This same bird can be seen calling in my Youtube video at: https://www.youtube.com/watch?v=2oxizYdAirY.","yes","yes","no","","","no","","","44100","Eurystomus glaucurus",NA,NA,NA,"Chrysococcyx-cupreus-524394.mp3"
"49","514296","Chrysococcyx","cupreus","","African Emerald Cuckoo","Meena Haribal","Tanzania","Kirua, Moshi Rural, Kilimanjaro Region",-3.3468,37.468,"call","https://xeno-canto.org/514296/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/514296","B","09:30","2019-09-28","birds","1200","","","field recording","XC514296-190928_17 african emerald cuckoo.mp3","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514296-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514296-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514296-large.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514296-full.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514296-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514296-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514296-large.png","0:12","2019-12-31",NA,NA,"Same bird as in XC514216  but a different cut.","yes","yes","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-514296.mp3"
"50","514216","Chrysococcyx","cupreus","","African Emerald Cuckoo","Meena Haribal","Tanzania","Kirua, Moshi Rural, Kilimanjaro Region",-3.3468,37.468,"call","https://xeno-canto.org/514216/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/514216","B","09:30","2019-09-28","birds","1200","","","field recording","XC514216-190928_18 african emerald cuckoo.mp3","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514216-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514216-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514216-large.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514216-full.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514216-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514216-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514216-large.png","0:33","2019-12-31",NA,NA,"Background has an interesting call but I have not identified it yet.","yes","yes","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-514216.mp3"
"51","514164","Chrysococcyx","cupreus","","African Emerald Cuckoo","Meena Haribal","Tanzania","Kirua, Moshi Rural, Kilimanjaro Region",-3.3468,37.468,"song","https://xeno-canto.org/514164/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/514164","B","09:00","2019-09-28","birds","1200","","","field recording","XC514164-190928_06 african emrald cuckoo.mp3","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514164-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514164-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514164-large.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514164-full.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514164-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514164-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514164-large.png","0:18","2019-12-31",NA,NA,"","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-514164.mp3"
"52","504215","Chrysococcyx","cupreus","","African Emerald Cuckoo","Gabriel A. Jamie","Zambia","Mwinilunga, Northwestern Province",-10.9238,23.9982,"song","https://xeno-canto.org/504215/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/504215","B","08:00","2019-10-10","birds","1200","","","field recording","XC504215-DR000688_edit.wav","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC504215-small.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC504215-med.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC504215-large.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC504215-full.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/wave/XC504215-small.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/wave/XC504215-med.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/wave/XC504215-large.png","0:33","2019-10-26",NA,NA,"","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-504215.mp3"
"53","498547","Chrysococcyx","cupreus","","African Emerald Cuckoo","Andres Angulo Rubiano","Cameroon","Mbam et Djerem National Park, WCS research station for Chimpanzee studies, main camp",5.9083,12.8528,"song","https://xeno-canto.org/498547/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/498547","B","10:00","2019-03-04","birds","750","","","field recording","XC498547-rc 30 Chrysococcyx cupreus 2 cut edited.mp3","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498547-small.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498547-med.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498547-large.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498547-full.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC498547-small.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC498547-med.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC498547-large.png","0:23","2019-09-21",NA,NA,"Second cut of the male as  XC498546, two minutes later. ","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-498547.mp3"
"54","498546","Chrysococcyx","cupreus","","African Emerald Cuckoo","Andres Angulo Rubiano","Cameroon","Mbam et Djerem National Park, WCS research station for Chimpanzee studies, main camp",5.9083,12.8528,"song","https://xeno-canto.org/498546/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/498546","B","10:00","2019-03-04","birds","750","","","field recording","XC498546-rc 30 Chrysococcyx cupreus 1 cut edited.mp3","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498546-small.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498546-med.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498546-large.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC498546-full.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC498546-small.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC498546-med.png","//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC498546-large.png","0:39","2019-09-21",NA,NA,"Very common, heard mainly on forest edge, but also in forest interior. For me from canopy. Recording distance was 35 meters.  ","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-498546.mp3"
"55","422280","Chrysococcyx","cupreus","","African Emerald Cuckoo","Barry Edmonston","Ghana","Bobiri Butterfly Reserve",6.4108,-1.203,"song","https://xeno-canto.org/422280/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/422280","B","11:30","2018-04-07","birds","220","","","field recording","XC422280-African Emerald Cuckoo.mp3","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC422280-small.png","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC422280-med.png","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC422280-large.png","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC422280-full.png","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC422280-small.png","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC422280-med.png","//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC422280-large.png","1:12","2018-06-25",NA,NA,"Natural calls from single individual perched about 7 meters high on branch  in wooded forest.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-422280.mp3"
"56","401269","Chrysococcyx","cupreus","","African Emerald Cuckoo","Jacob C. Cooper","Cameroon","Bakossi NP--Kodmin Forest",4.997,9.6876,"song","https://xeno-canto.org/401269/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/401269","B","13:00","2017-12-04","birds","1500","","","field recording","XC401269-Cooper,JC_Chrysococcyx-cupreus_2017-12-04_005.mp3","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC401269-small.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC401269-med.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC401269-large.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC401269-full.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC401269-small.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC401269-med.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC401269-large.png","0:36","2018-01-30","Tricholaema hirsuta","Eurillas latirostris","Bird singing from the subcanopy of an emergent tree in disturbed submontane forest.","yes","yes","no","","","no","","","48000",NA,"Pogoniulus bilineatus","Laniarius poensis",NA,"Chrysococcyx-cupreus-401269.mp3"
"57","397912","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter Boesman","Zambia","Mutulanganga area, Southern province",-16.332507,28.720864,"song","https://xeno-canto.org/397912/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//xeno-canto.org/397912","B","09:45","2017-12-06","birds","","","","field recording","XC397912-LS107047 Emerald Cuckoo song B.mp3","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC397912-small.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC397912-med.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC397912-large.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC397912-full.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC397912-small.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC397912-med.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC397912-large.png","0:11","2018-01-04",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-397912.mp3"
"58","397448","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter de Rouw","Ghana","Track E of Gyankobo, Twifo, Central.",5.407,-1.4471,"song","https://xeno-canto.org/397448/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/397448","B","08:08","2017-11-25","birds","140","","","field recording","XC397448-LS102465_AfricanEmeraldCuckoo_02_Kakum_20171125_0808.mp3","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397448-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397448-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397448-large.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397448-full.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397448-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397448-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397448-large.png","0:13","2017-12-31",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-397448.mp3"
"59","397447","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter de Rouw","Ghana","Track E of Gyankobo, Twifo, Central.",5.407,-1.4471,"song","https://xeno-canto.org/397447/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/397447","B","08:08","2017-11-25","birds","140","","","field recording","XC397447-LS102465_AfricanEmeraldCuckoo_01_Kakum_20171125_0808.mp3","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397447-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397447-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397447-large.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397447-full.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397447-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397447-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397447-large.png","0:04","2017-12-31",NA,NA,"One strophe.","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-397447.mp3"
"60","389041","Chrysococcyx","cupreus","","African Emerald Cuckoo","Andre Marais","South Africa","Greater Plettenberg Bay, South Cape DC, Western Cape",-33.9742,23.5539,"song","https://xeno-canto.org/389041/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/389041","B","12:00","2017-10-09","birds","70","male","","field recording","XC389041-African Emerald Cuckoo.mp3","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/ffts/XC389041-small.png","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/ffts/XC389041-med.png","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/ffts/XC389041-large.png","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/ffts/XC389041-full.png","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/wave/XC389041-small.png","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/wave/XC389041-med.png","//xeno-canto.org/sounds/uploaded/EYSMZJZJYY/wave/XC389041-large.png","0:52","2017-10-09","Andropadus importunus","Indicator variegatus","No modification to recording. Bird hidden in upper forest canopy. Overcast, 16 ℃","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-389041.mp3"
"61","347516","Chrysococcyx","cupreus","","African Emerald Cuckoo","Étienne Leroy","Ivory Coast","Parc National du Banco",5.387,-4.0533,"song","https://xeno-canto.org/347516/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/347516","B","11:30","2016-12-19","birds","30","","","field recording","XC347516-161219-Coucou folioticol3@Banco.mp3","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347516-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347516-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347516-large.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347516-full.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347516-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347516-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347516-large.png","0:03","2016-12-21",NA,NA,"Unusual song for that species, given in that case every 3-5 minutes by the same individual for a long period of time. Usual song not heard.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-347516.mp3"
"62","347514","Chrysococcyx","cupreus","","African Emerald Cuckoo","Étienne Leroy","Ivory Coast","Parc National du Banco",5.387,-4.0533,"song","https://xeno-canto.org/347514/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/347514","B","11:30","2016-12-19","birds","30","","","field recording","XC347514-161219-Coucou folioticol2@Banco.mp3","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347514-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347514-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347514-large.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347514-full.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347514-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347514-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347514-large.png","0:03","2016-12-21",NA,NA,"Unusual song for that species, given in that case every 3-5 minutes by the same individual for a long period of time. Usual song not heard.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-347514.mp3"
"63","347513","Chrysococcyx","cupreus","","African Emerald Cuckoo","Étienne Leroy","Ivory Coast","Parc National du Banco",5.387,-4.0533,"song","https://xeno-canto.org/347513/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/347513","B","11:30","2016-12-19","birds","30","","","field recording","XC347513-161219-Coucou folioticol@Banco.mp3","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347513-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347513-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347513-large.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC347513-full.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347513-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347513-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC347513-large.png","0:07","2016-12-21",NA,NA,"Unusual song for that species, given in that case every 3-5 minutes by the same individual for a long period of time. Usual song not heard.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-347513.mp3"
"64","337885","Chrysococcyx","cupreus","insularum","African Emerald Cuckoo","Philippe Verbelen","Sao Tome","Pagué, Príncipe",1.5516,7.3795,"song","https://xeno-canto.org/337885/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/337885","B","10:00","2016-07-13","birds","70","","","field recording","XC337885-0713_0953 African Emerald Cuckoo  Nova Cuba Principe PV.mp3","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC337885-small.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC337885-med.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC337885-large.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC337885-full.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC337885-small.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC337885-med.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC337885-large.png","0:18","2016-10-12",NA,NA,"location is approximate, Nova Cuba trail behind Santo Antonio ""city""","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-337885.mp3"
"65","334108","Chrysococcyx","cupreus","insularum","African Emerald Cuckoo","Philippe Verbelen","Sao Tome","Bom Successo, Sao Tome",0.2885,6.6045,"song","https://xeno-canto.org/334108/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/334108","B","06:30","2016-08-16","birds","1200","","","field recording","XC334108-0816_0639 African Emerald Cuckoo Bom Successo PV.mp3","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC334108-small.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC334108-med.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC334108-large.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC334108-full.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC334108-small.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC334108-med.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC334108-large.png","2:09","2016-09-10",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-334108.mp3"
"66","328695","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Ivory Coast","Parc National de la Forêt du Banco, Abidjan",5.387,-4.0533,"call","https://xeno-canto.org/328695/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/328695","B","11:00","2016-07-24","birds","30","","","field recording","XC328695-TBC_Banco_160724_1621_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC328695-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC328695-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC328695-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC328695-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC328695-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC328695-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC328695-large.png","0:04","2016-07-27",NA,NA,"In the ""arboretum"" area. Originally a mystery recording, ID by E. Leroy.","no","no","no","","","no","","","44100","Terpsiphone rufiventer",NA,NA,NA,"Chrysococcyx-cupreus-328695.mp3"
"67","302964","Chrysococcyx","cupreus","","African Emerald Cuckoo","Jacob C. Cooper","Equatorial Guinea","Gran Caldera de Luba (Acampamento Norte y Senderos)",3.3677,8.5144,"song","https://xeno-canto.org/302964/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/302964","B","15:30","2016-01-26","birds","1100","","","field recording","XC302964-Chrysococcyx-cupreus_1539_26Jan16_NorthCamp-GQ_CooperJC (2).mp3","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302964-small.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302964-med.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302964-large.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302964-full.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC302964-small.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC302964-med.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC302964-large.png","0:52","2016-02-11","Eurillas latirostris","Psittacus erithacus","Unknown high pitched contact calls in the foreground. Bird was singing in stunted montane forest near North Camp.","no","no","no","","","no","","","48000",NA,"Chrysococcyx cupreus",NA,NA,"Chrysococcyx-cupreus-302964.mp3"
"68","302962","Chrysococcyx","cupreus","","African Emerald Cuckoo","Jacob C. Cooper","Equatorial Guinea","Acampamento de Hormigas",3.339,8.4905,"song","https://xeno-canto.org/302962/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/302962","B","08:00","2016-01-24","birds","800","","","field recording","XC302962-Chrysococcyx-cupreus_0818_24Jan16_Hormigas-GQ_CooperJC (2).mp3","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302962-small.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302962-med.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302962-large.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/ffts/XC302962-full.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC302962-small.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC302962-med.png","//xeno-canto.org/sounds/uploaded/QQUHKBBSIJ/wave/XC302962-large.png","0:44","2016-02-11",NA,NA,"Singing from an emergent tree south of camp.","no","no","no","","","no","","","48000","Cyanomitra olivacea",NA,NA,NA,"Chrysococcyx-cupreus-302962.mp3"
"69","289343","Chrysococcyx","cupreus","","African Emerald Cuckoo","Daniel Danckwerts","South Africa","Kareedouw, Western District, Eastern Cape",-34.0274,24.4379,"song","https://xeno-canto.org/289343/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/289343","B","07:30","2015-11-03","birds","550","male","","field recording","XC289343-Cuckoo, Emerald (5); Seaview EC 03-11-2015.mp3","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289343-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289343-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289343-large.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289343-full.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC289343-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC289343-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC289343-large.png","0:14","2015-11-09",NA,NA,"Male calling loudly from the canopy of forest.","yes","yes","no","","","no","","","44100","Cuculus clamosus",NA,NA,NA,"Chrysococcyx-cupreus-289343.mp3"
